,title,genre,rating,rating_count,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
228,"Gascoyne, the Sandal-Wood Trader",Children's Fiction,4.1,29,0.10899999737739563,0.1386999934911728,0.05209999904036522,0.14970000088214874,0.15970000624656677,0.12280000001192093,0.07880000025033951,0.1891999989748001
229,"Writings in the United Amateur, 1915-1922",Science Fiction,3.65,57,0.05660000070929527,0.1347000002861023,0.039500001817941666,0.0820000022649765,0.23029999434947968,0.08540000021457672,0.052799999713897705,0.3188000023365021
230,Space Station 1,Science Fiction,2.75,16,0.12080000340938568,0.1143999993801117,0.06469999998807907,0.18719999492168427,0.1145000010728836,0.14079999923706055,0.08290000259876251,0.17470000684261322
231,"Mr, Punch Afloat",Humor,3.33,3,0.09390000253915787,0.1467999964952469,0.05590000003576279,0.09740000218153,0.22179999947547913,0.09839999675750732,0.06480000168085098,0.22110000252723694
232,Mars is my Destination,Science Fiction,3.3,10,0.11500000208616257,0.11140000075101852,0.06109999865293503,0.18549999594688416,0.12680000066757202,0.13570000231266022,0.08389999717473984,0.18060000240802765
233,v. 8,Humor,3.52,550,0.07180000096559525,0.1421000063419342,0.054499998688697815,0.1005999967455864,0.2101999968290329,0.11720000207424164,0.06949999928474426,0.23420000076293945
234,v. 7,Humor,3.57,397,0.08139999955892563,0.1444000005722046,0.052000001072883606,0.11649999767541885,0.19750000536441803,0.1200999990105629,0.06310000270605087,0.22509999573230743
235,v. 4,Humor,3.96,835,0.0949999988079071,0.12839999794960022,0.05849999934434891,0.12309999763965607,0.19859999418258667,0.1103999987244606,0.06700000166893005,0.21899999678134918
236,Star of India,Movie Books,4.03,412,0.0803999975323677,0.15039999783039093,0.061500001698732376,0.11559999734163284,0.20029999315738678,0.12839999794960022,0.05950000137090683,0.2037999927997589
237,A Wodehouse Miscellany Articles & Stories,Humor,3.95,301,0.08209999650716782,0.14959999918937683,0.04839999973773956,0.10040000081062317,0.20589999854564667,0.10170000046491623,0.06509999930858612,0.2468000054359436
238,William Tell Told Again,Humor,3.42,366,0.14499999582767487,0.1273999959230423,0.04490000009536743,0.14890000224113464,0.14949999749660492,0.12729999423027039,0.07329999655485153,0.18379999697208405
239,Fighting the Whales,Children's Fiction,3.68,31,0.09030000120401382,0.1453000009059906,0.05270000174641609,0.13009999692440033,0.15289999544620514,0.1437000036239624,0.07090000063180923,0.2142000049352646
240,Fast in the Ice; Adventures in the Polar Regions,Children's Fiction,3.26,35,0.08919999748468399,0.15700000524520874,0.04699999839067459,0.1420000046491623,0.1834000051021576,0.12250000238418579,0.07810000330209732,0.18070000410079956
241,The Floating Light of the Goodwin Sands,Children's Fiction,4.67,3,0.08009999990463257,0.14920000731945038,0.04960000142455101,0.11590000241994858,0.1907999962568283,0.11969999969005585,0.07419999688863754,0.22050000727176666
242,The Eagle Cliff,Children's Fiction,4.5,4,0.08510000258684158,0.14149999618530273,0.04569999873638153,0.13179999589920044,0.1873999983072281,0.11410000175237656,0.09139999747276306,0.2029000073671341
243,Fighting the Flames,Children's Fiction,3.79,466,0.07689999788999557,0.13410000503063202,0.05590000003576279,0.13940000534057617,0.17260000109672546,0.12399999797344208,0.06939999759197235,0.22759999334812164
244,The Dog Crusoe and His Master A Story of Adventure in the Western Prairies,Children's Fiction,4.09,209,0.10649999976158142,0.13910000026226044,0.045099999755620956,0.15520000457763672,0.17260000109672546,0.11699999868869781,0.08749999850988388,0.17710000276565552
245,Erling the Bold,Children's Fiction,3.95,22,0.11779999732971191,0.13950000703334808,0.04580000042915344,0.14630000293254852,0.1729000061750412,0.10869999974966049,0.0689999982714653,0.20010000467300415
246,The Crew of the Water Wagtail,Children's Fiction,3.67,3,0.08169999718666077,0.15039999783039093,0.04439999908208847,0.12950000166893005,0.19609999656677246,0.11079999804496765,0.07490000128746033,0.21240000426769257
247,"Deep Down, a Tale of the Cornish Mines",Children's Fiction,4.03,64,0.0778999999165535,0.13740000128746033,0.07320000231266022,0.1168999969959259,0.19329999387264252,0.1111999973654747,0.07270000129938126,0.21739999949932098
248,The Coral Island A Tale of the Pacific Ocean,Children's Fiction,3.72,1,0.0934000015258789,0.14489999413490295,0.050599999725818634,0.133200004696846,0.1875,0.1298999935388565,0.07909999787807465,0.18150000274181366
249,Chasing the Sun,Children's Fiction,3.28,1,0.061400000005960464,0.17149999737739563,0.03840000182390213,0.08240000158548355,0.22789999842643738,0.09309999644756317,0.093299999833107,0.2320999950170517
250,Charlie to the Rescue,Children's Fiction,3.71,113,0.08619999885559082,0.14069999754428864,0.050599999725818634,0.14100000262260437,0.17110000550746918,0.11490000039339066,0.07940000295639038,0.21610000729560852
251,The Wailing Asteroid,Science Fiction,3.64,160,0.12809999287128448,0.11919999867677689,0.07810000330209732,0.18150000274181366,0.1143999993801117,0.13330000638961792,0.06700000166893005,0.17839999496936798
252,This World Is Taboo,Science Fiction,3.71,132,0.0917000025510788,0.16060000658035278,0.06449999660253525,0.17599999904632568,0.12240000069141388,0.1395999938249588,0.0632999986410141,0.1818999946117401
253,The Swoop,Humor,3.25,381,0.11490000039339066,0.15600000321865082,0.04969999939203262,0.12970000505447388,0.16449999809265137,0.11649999767541885,0.06360000371932983,0.20520000159740448
254,Uneasy Money,Humor,4.03,1,0.07349999994039536,0.1534000039100647,0.056299999356269836,0.11240000277757645,0.20270000398159027,0.1137000024318695,0.0697999969124794,0.218299999833107
255,Three Men and a Maid,Humor,3.82,1,0.08009999990463257,0.15029999613761902,0.04490000009536743,0.10909999907016754,0.2003999948501587,0.12139999866485596,0.06790000200271606,0.22579999268054962
256,Something New,Humor,3.91,1,0.07639999687671661,0.148499995470047,0.05389999970793724,0.10490000247955322,0.2013999968767166,0.1152999997138977,0.07240000367164612,0.2273000031709671
257,Piccadilly Jim,Humor,4.02,1,0.07720000296831131,0.14429999887943268,0.05079999938607216,0.1120000034570694,0.19439999759197235,0.11389999836683273,0.07689999788999557,0.2304999977350235
258,The Prince and Betty,Humor,3.52,635,0.08169999718666077,0.14820000529289246,0.05889999866485596,0.10939999669790268,0.19220000505447388,0.10670000314712524,0.0754999965429306,0.227400004863739
259,Love Among the Chickens,Humor,3.77,1,0.08229999989271164,0.1559000015258789,0.052299998700618744,0.10670000314712524,0.18050000071525574,0.11240000277757645,0.06870000064373016,0.24120000004768372
260,Love Among the Chickens A Story of the Haps and Mishaps on an English Chicken Farm,Humor,3.77,1,0.07890000194311142,0.16259999573230743,0.0502999983727932,0.10520000010728836,0.1881999969482422,0.10689999908208847,0.07079999893903732,0.2370000034570694
261,The Little Nugget,Humor,3.76,946,0.08259999752044678,0.15189999341964722,0.04749999940395355,0.12269999831914902,0.18410000205039978,0.1103999987244606,0.08510000258684158,0.21559999883174896
262,The Little Warrior,Humor,4.03,1,0.0722000002861023,0.15479999780654907,0.048500001430511475,0.10289999842643738,0.20909999310970306,0.12399999797344208,0.06780000030994415,0.22059999406337738
263,Jill the Reckless,Humor,4.03,1,0.07280000299215317,0.15520000457763672,0.04839999973773956,0.10289999842643738,0.20970000326633453,0.12460000067949295,0.06750000268220901,0.21889999508857727
264,The Intrusion of Jimmy,Humor,3.89,885,0.07680000364780426,0.1412999927997589,0.049400001764297485,0.12800000607967377,0.19419999420642853,0.11069999635219574,0.0722000002861023,0.227400004863739
265,The Gem Collector,Humor,3.71,426,0.08160000294446945,0.14910000562667847,0.051100000739097595,0.1264999955892563,0.188400000333786,0.10159999877214432,0.07460000365972519,0.22709999978542328
266,The Buffalo Runners; A Tale of the Red River Plains,Children's Fiction,3.5,8,0.09489999711513519,0.1421000063419342,0.046300001442432404,0.14239999651908875,0.17599999904632568,0.11640000343322754,0.07029999792575836,0.21160000562667847
267,Battles with the Sea,Children's Fiction,3.17,6,0.1152999997138977,0.12849999964237213,0.0502999983727932,0.16300000250339508,0.14110000431537628,0.13590000569820404,0.07999999821186066,0.1860000044107437
268,The Battle and the Breeze,Children's Fiction,3.8,5,0.1225999966263771,0.1445000022649765,0.048500001430511475,0.16619999706745148,0.1387999951839447,0.1264999955892563,0.07169999927282333,0.18119999766349792
269,Black Ivory,Children's Fiction,4.17,47,0.10270000249147415,0.12710000574588776,0.05920000001788139,0.15080000460147858,0.16619999706745148,0.1265999972820282,0.07180000096559525,0.19550000131130219
270,The Big Otter,Children's Fiction,3.17,6,0.07580000162124634,0.1551000028848648,0.039500001817941666,0.12470000237226486,0.19949999451637268,0.10610000044107437,0.07819999754428864,0.22110000252723694
271,The Battery and the Boiler Adventures in Laying of Submarine Electric Cables,Children's Fiction,3.73,15,0.07940000295639038,0.15240000188350677,0.0471000000834465,0.11749999970197678,0.19339999556541443,0.1137000024318695,0.093299999833107,0.20329999923706055
272,Away in the Wilderness,Children's Fiction,3.86,28,0.0860000029206276,0.14820000529289246,0.04089999943971634,0.14740000665187836,0.1940000057220459,0.11490000039339066,0.07259999960660934,0.19599999487400055
273,The Tree of Appomattox,Children's Fiction,4.07,41,0.10830000042915344,0.14309999346733093,0.040800001472234726,0.14970000088214874,0.1736000031232834,0.1014999970793724,0.06509999930858612,0.21789999306201935
274,The Texan Star; The Story of a Great Fight for Liberty,Children's Fiction,4.07,28,0.10620000213384628,0.13729999959468842,0.04340000078082085,0.1565999984741211,0.17739999294281006,0.1185000017285347,0.06599999964237213,0.19439999759197235
275,The Young Trailers; A Story of Early Kentucky,Children's Fiction,4.27,75,0.09189999848604202,0.14030000567436218,0.038100000470876694,0.16529999673366547,0.186599999666214,0.11990000307559967,0.0729999989271164,0.1850000023841858
276,The Star of Gettysburg;  A Story of Southern High Tide,Children's Fiction,4.03,60,0.14169999957084656,0.13510000705718994,0.041099999099969864,0.15690000355243683,0.1535000056028366,0.11659999936819077,0.06319999694824219,0.19189999997615814
277,The Sun Of Quebec; A Story of a Great Crisis,Children's Fiction,3.92,13,0.09939999878406525,0.15639999508857727,0.041999999433755875,0.15189999341964722,0.17759999632835388,0.10840000212192535,0.06759999692440033,0.19670000672340393
278,A Deal in Wheat and Other Stories of the New and Old West,Western,3.36,77,0.09719999879598618,0.12409999966621399,0.06279999762773514,0.14910000562667847,0.15080000460147858,0.14640000462532043,0.06809999793767929,0.20149999856948853
279,"Ride Proud, Rebel!",Western,3.93,194,0.12759999930858612,0.12319999933242798,0.05869999900460243,0.16110000014305115,0.13410000503063202,0.1290999948978424,0.06430000066757202,0.20180000364780426
280,Sunset Pass; or Running the Gauntlet Through Apache Land,Western,4.5,4,0.09920000284910202,0.15760000050067902,0.05260000005364418,0.18019999563694,0.13899999856948853,0.133200004696846,0.07129999995231628,0.16699999570846558
281,"Talents, Incorporated",Science Fiction,3.71,134,0.13359999656677246,0.13840000331401825,0.052799999713897705,0.1965000033378601,0.11190000176429749,0.1080000028014183,0.0649000033736229,0.19370000064373016
282,Space Tug,Science Fiction,3.27,135,0.11159999668598175,0.16300000250339508,0.04450000077486038,0.15760000050067902,0.12489999830722809,0.1151999980211258,0.08990000188350677,0.19329999387264252
283,Space Platform,Science Fiction,3.35,132,0.1315000057220459,0.11720000207424164,0.05389999970793724,0.17470000684261322,0.10559999942779541,0.12880000472068787,0.10459999740123749,0.18379999697208405
284,The Pirates of Ersatz,Science Fiction,3.66,238,0.10819999873638153,0.12460000067949295,0.05550000071525574,0.14669999480247498,0.14499999582767487,0.11749999970197678,0.07069999724626541,0.23170000314712524
285,7745,Historical Fiction,4.5,2,0.05689999833703041,0.1535000056028366,0.038100000470876694,0.08190000057220459,0.2535000145435333,0.09489999711513519,0.05310000106692314,0.2680000066757202
286,7744,Historical Fiction,3.33,3,0.07569999992847443,0.1648000031709671,0.03610000014305115,0.10920000076293945,0.21150000393390656,0.09030000120401382,0.06260000169277191,0.2498999983072281
287,Death at the Excelsior And Other Stories,Humor,3.73,506,0.07829999923706055,0.149399995803833,0.05400000140070915,0.1160999983549118,0.18719999492168427,0.10970000177621841,0.0737999975681305,0.23149999976158142
288,A Damsel in Distress,Humor,4.08,1,0.06750000268220901,0.15119999647140503,0.05169999971985817,0.09589999914169312,0.22110000252723694,0.11169999837875366,0.06710000336170197,0.2337999939918518
289,WITH LEE IN VIRGINIA,Historical Fiction,3.81,816,0.11810000240802765,0.15700000524520874,0.04470000043511391,0.1574999988079071,0.1451999992132187,0.11559999734163284,0.057500001043081284,0.20440000295639038
290,The Coming of Bill,Humor,3.63,655,0.0794999971985817,0.14970000088214874,0.05480000004172325,0.11429999768733978,0.20260000228881836,0.11580000072717667,0.0763000026345253,0.2070000022649765
291,The Shadow of the North; A Story of Old New York and a Lost Campaign,Children's Fiction,3.8,20,0.09200000017881393,0.1559000015258789,0.036400001496076584,0.1469999998807907,0.18799999356269836,0.09799999743700027,0.06210000067949295,0.22050000727176666
292,The Shades of the Wilderness;  A Story of Lee's Great Stand,Children's Fiction,3.76,38,0.1216999962925911,0.14300000667572021,0.041999999433755875,0.14869999885559082,0.16539999842643738,0.11089999973773956,0.05959999933838844,0.2087000012397766
293,The Rulers of the Lakes; A Story of George and Champlain,Children's Fiction,3.61,18,0.1152999997138977,0.1492999941110611,0.03669999912381172,0.1662999987602234,0.17020000517368317,0.09650000184774399,0.06639999896287918,0.19930000603199005
294,The Masters of the Peaks; A Story of the Great North Woods,Children's Fiction,3.53,19,0.09470000118017197,0.16760000586509705,0.03840000182390213,0.16599999368190765,0.17949999868869781,0.10450000315904617,0.06629999727010727,0.18289999663829803
295,The Lords of the Wild; A Story of the Old New York Border,Children's Fiction,3.89,36,0.1137000024318695,0.15850000083446503,0.03840000182390213,0.17550000548362732,0.15850000083446503,0.1111999973654747,0.06840000301599503,0.17589999735355377
296,The Last of the Chiefs; A Story of the Great Sioux War,Children's Fiction,3.82,22,0.10660000145435333,0.13989999890327454,0.04230000078678131,0.15459999442100525,0.17190000414848328,0.121799997985363,0.0746999979019165,0.18809999525547028
297,The Beautiful Eyes of Ysidria,Western,3.62,8,0.0778999999165535,0.13189999759197235,0.054099999368190765,0.11550000309944153,0.22920000553131104,0.1225999966263771,0.0658000037074089,0.2029000073671341
298,The Young Pitcher,Western,3.64,129,0.11050000041723251,0.14470000565052032,0.04569999873638153,0.14180000126361847,0.15060000121593475,0.13910000026226044,0.08229999989271164,0.18539999425411224
299,Wildfire,Western,3.55,1,0.10339999943971634,0.10369999706745148,0.05660000070929527,0.18320000171661377,0.13570000231266022,0.163100004196167,0.10520000010728836,0.14900000393390656
300,To the Last Man,Western,4.22,1,0.12430000305175781,0.10999999940395355,0.06549999862909317,0.17219999432563782,0.13950000703334808,0.15620000660419464,0.07919999957084656,0.15320000052452087
301,Operation Terror,Science Fiction,3.13,135,0.10400000214576721,0.12470000237226486,0.0575999990105629,0.21170000731945038,0.125900000333786,0.12460000067949295,0.08030000329017639,0.17110000550746918
302,The Spirit of the Border,Western,3.93,1,0.10570000112056732,0.12549999356269836,0.057100001722574234,0.163100004196167,0.17180000245571136,0.1354999989271164,0.06539999693632126,0.17599999904632568
303,Tales of lonely trails,Western,3.58,163,0.10890000313520432,0.12120000272989273,0.0478999987244606,0.17960000038146973,0.14980000257492065,0.15360000729560852,0.08969999849796295,0.14920000731945038
304,The Rustlers of Pecos County,Western,3.75,695,0.11240000277757645,0.11940000206232071,0.05550000071525574,0.1543000042438507,0.15240000188350677,0.14630000293254852,0.08030000329017639,0.1793999969959259
305,Operation: Outer Space,Science Fiction,3.4,136,0.08330000191926956,0.16380000114440918,0.05220000073313713,0.12690000236034393,0.1656000018119812,0.11349999904632568,0.07029999792575836,0.22429999709129333
306,Vol. 8,Historical Fiction,4.46,1,0.08100000023841858,0.13740000128746033,0.05820000171661377,0.1421000063419342,0.1995999962091446,0.1225999966263771,0.05220000073313713,0.2070000022649765
307,The Forgotten Planet,Science Fiction,3.63,320,0.10859999805688858,0.10890000313520432,0.0786999985575676,0.22910000383853912,0.11860000342130661,0.13850000500679016,0.06719999760389328,0.15039999783039093
308,Vol. 7,Historical Fiction,4.51,1,0.12189999967813492,0.10130000114440918,0.06270000338554382,0.17910000681877136,0.149399995803833,0.13420000672340393,0.05939999967813492,0.19210000336170197
309,Vol. 4,Horror,4.45,1,0.1582999974489212,0.14169999957084656,0.026900000870227814,0.0892999991774559,0.09749999642372131,0.17249999940395355,0.1177000030875206,0.19609999656677246
310,Vol. 5,Historical Fiction,4.43,1,0.0754999965429306,0.14419999718666077,0.04490000009536743,0.12080000340938568,0.22300000488758087,0.12770000100135803,0.055799998342990875,0.2079000025987625
311,Vol. 3,Horror,4.53,1,0.13349999487400055,0.1768999993801117,0.02319999970495701,0.07580000162124634,0.12280000001192093,0.16210000216960907,0.09619999676942825,0.2094999998807907
312,Vol. 6,Historical Fiction,4.49,1,0.08959999680519104,0.13359999656677246,0.044599998742341995,0.12070000171661377,0.20419999957084656,0.10589999705553055,0.05429999902844429,0.24709999561309814
313,Vol. 2,Horror,4.54,1,0.18449999392032623,0.12460000067949295,0.042399998754262924,0.11580000072717667,0.0860000029206276,0.19699999690055847,0.11159999668598175,0.13809999823570251
314,Vol. 1,Horror,4.2,1,0.15530000627040863,0.14589999616146088,0.031300000846385956,0.056299999356269836,0.13279999792575836,0.17260000109672546,0.10819999873638153,0.19769999384880066
315,CASTLE RICHMOND,Historical Fiction,3.68,606,0.06390000134706497,0.15209999680519104,0.04780000075697899,0.09589999914169312,0.21449999511241913,0.11490000039339066,0.04450000077486038,0.26649999618530273
316,ALTON LOCKE,Historical Fiction,3.04,49,0.09160000085830688,0.12399999797344208,0.07079999893903732,0.12160000205039978,0.19460000097751617,0.11980000138282776,0.05220000073313713,0.22529999911785126
317,The Clicking of Cuthbert,Humor,3.93,1,0.07039999961853027,0.1500999927520752,0.042100001126527786,0.10320000350475311,0.21400000154972076,0.12240000069141388,0.07240000367164612,0.22529999911785126
318,"Psmith, Journalist",Humor,4.04,1,0.08910000324249268,0.1363999992609024,0.03920000046491623,0.11289999634027481,0.18490000069141388,0.1005999967455864,0.06419999897480011,0.272599995136261
319,Psmith in the City,Humor,4.06,1,0.06639999896287918,0.149399995803833,0.042100001126527786,0.09260000288486481,0.19339999556541443,0.10689999908208847,0.06199999898672104,0.2872999906539917
320,The Man Upstairs and Other Stories,Humor,3.89,943,0.07400000095367432,0.155799999833107,0.04619999974966049,0.10740000009536743,0.20190000534057617,0.12099999934434891,0.07180000096559525,0.22200000286102295
321,"Right Ho, Jeeves ",Humor,4.32,1,0.06989999860525131,0.1437000036239624,0.05079999938607216,0.1031000018119812,0.18279999494552612,0.11159999668598175,0.06560000032186508,0.27250000834465027
322,My Man Jeeves,Humor,4.11,1,0.066600002348423,0.15639999508857727,0.04390000179409981,0.0908999964594841,0.2102999985218048,0.10729999840259552,0.07339999824762344,0.25110000371932983
323,The Hosts of the Air,Children's Fiction,4.25,8,0.0778999999165535,0.1459999978542328,0.06499999761581421,0.13249999284744263,0.19539999961853027,0.10289999842643738,0.05939999967813492,0.22100000083446503
324,The Redheaded Outfield,Western,3.32,65,0.12880000472068787,0.13189999759197235,0.04439999908208847,0.11469999700784683,0.17759999632835388,0.10769999772310257,0.10279999673366547,0.1923000067472458
325,The Hunters of the Hills,Children's Fiction,4.15,34,0.10040000081062317,0.1534000039100647,0.043299999088048935,0.14390000700950623,0.1956000030040741,0.08250000327825546,0.05620000138878822,0.22470000386238098
326,The Mysterious Rider,Western,3.92,972,0.10490000247955322,0.11699999868869781,0.06769999861717224,0.15219999849796295,0.16760000586509705,0.14970000088214874,0.0674000009894371,0.17350000143051147
327,The Last Trail,Western,3.86,1,0.10130000114440918,0.11249999701976776,0.0544000007212162,0.15279999375343323,0.18250000476837158,0.14720000326633453,0.06769999861717224,0.18160000443458557
328,The Last of the Plainsmen,Western,3.73,763,0.10660000145435333,0.11789999902248383,0.05339999869465828,0.1800999939441681,0.13519999384880066,0.15330000221729279,0.08649999648332596,0.16689999401569366
329,The Desert of Wheat,Western,3.63,390,0.10679999738931656,0.11680000275373459,0.0617000013589859,0.17139999568462372,0.1615000069141388,0.14219999313354492,0.07199999690055847,0.16750000417232513
330,The Day of the Beast,Western,3.58,137,0.08219999819993973,0.12790000438690186,0.059700001031160355,0.13289999961853027,0.1988999992609024,0.1412999927997589,0.07100000232458115,0.1859000027179718
331,Creatures of the Abyss,Science Fiction,4.3,1,0.1054999977350235,0.1485999971628189,0.053599998354911804,0.15520000457763672,0.13349999487400055,0.12370000034570694,0.08730000257492065,0.19259999692440033
332,Desert Gold,Western,3.92,1,0.11159999668598175,0.1177000030875206,0.055399999022483826,0.1657000035047531,0.15680000185966492,0.16009999811649323,0.0731000006198883,0.15960000455379486
333,Tome 3: Marius ,Historical Fiction,4.35,1,0.10890000313520432,0.11159999668598175,0.08460000157356262,0.131400004029274,0.15950000286102295,0.16449999809265137,0.03440000116825104,0.20509999990463257
334,Tome 2: Cosette ,Historical Fiction,4.39,1,0.08389999717473984,0.121799997985363,0.06449999660253525,0.10109999775886536,0.09300000220537186,0.12809999287128448,0.13189999759197235,0.27570000290870667
335,Tome 1: Fantine,Historical Fiction,4.37,1,0.06629999727010727,0.1745000034570694,0.039799999445676804,0.06480000168085098,0.2240000069141388,0.10509999841451645,0.08990000188350677,0.23569999635219574
336,THE GREAT SHADOW,Historical Fiction,4.67,9,0.09870000183582306,0.12620000541210175,0.04830000177025795,0.133200004696846,0.1826999932527542,0.13300000131130219,0.06989999860525131,0.20800000429153442
337,ONE OF THE 28th.,Historical Fiction,3.79,155,0.08860000222921371,0.17960000038146973,0.03869999945163727,0.13169999420642853,0.16290000081062317,0.11129999905824661,0.06530000269412994,0.22190000116825104
338,Ebook,Historical Fiction,3.91,1,0.09109999984502792,0.12210000306367874,0.05559999868273735,0.14090000092983246,0.20810000598430634,0.13030000030994415,0.0649000033736229,0.18700000643730164
339,UNCLE BERNAC,Historical Fiction,3.5,104,0.09300000220537186,0.13570000231266022,0.05290000140666962,0.13899999856948853,0.16619999706745148,0.1265999972820282,0.06700000166893005,0.21969999372959137
340,ST. RONAN'S WELL,Historical Fiction,3.65,46,0.08240000158548355,0.13770000636577606,0.05849999934434891,0.10989999771118164,0.18449999392032623,0.1062999963760376,0.05790000036358833,0.262800008058548
341,"""Same old Bill, eh Mable!""",Humor,3.4,5,0.09619999676942825,0.14069999754428864,0.061799999326467514,0.15289999544620514,0.1492999941110611,0.120899997651577,0.058800000697374344,0.21930000185966492
342,Dere Mable; Love Letters of a Rookie,Humor,3.58,38,0.08739999681711197,0.1264999955892563,0.0771000012755394,0.14259999990463257,0.1670999974012375,0.10849999636411667,0.061799999326467514,0.2287999987602234
343,THROUGH RUSSIAN SNOWS,Historical Fiction,3.85,209,0.11569999903440475,0.14139999449253082,0.04569999873638153,0.1509999930858612,0.1387999951839447,0.11330000311136246,0.0640999972820282,0.23010000586509705
344,The Man with Two Left Feet And Other Stories,Humor,3.85,1,0.07169999927282333,0.15129999816417694,0.04879999905824661,0.10130000114440918,0.2168000042438507,0.11630000174045563,0.0771000012755394,0.2167000025510788
345,Tome 3,Historical Fiction,4.12,1,0.10899999737739563,0.06949999928474426,0.05350000038743019,0.11909999698400497,0.08789999783039093,0.0908999964594841,0.11050000041723251,0.3596000075340271
346,The Guns of Bull Run;  A story of the civil war's eve,Children's Fiction,3.81,116,0.11749999970197678,0.14259999990463257,0.03460000082850456,0.1412999927997589,0.18129999935626984,0.10419999808073044,0.06310000270605087,0.21549999713897705
347,The Free Rangers; A Story of the Early Days Along the Mississippi,Children's Fiction,3.68,125,0.11010000109672546,0.13609999418258667,0.04340000078082085,0.15710000693798065,0.17229999601840973,0.10939999669790268,0.07129999995231628,0.20029999315738678
348,The Forest Runners; A Story of the Great War Trail in Early Kentucky,Children's Fiction,3.94,63,0.10499999672174454,0.1460999995470047,0.04259999841451645,0.17000000178813934,0.17739999294281006,0.11919999867677689,0.07450000196695328,0.16519999504089355
349,The Forest of Swords; A Story of Paris and the Marne,Children's Fiction,3.62,8,0.10639999806880951,0.13330000638961792,0.06809999793767929,0.1590999960899353,0.16329999268054962,0.1031000018119812,0.0697999969124794,0.19679999351501465
350,The Young Explorer,Children's Fiction,3.65,20,0.06379999965429306,0.17900000512599945,0.0494999997317791,0.1006999984383583,0.19429999589920044,0.09950000047683716,0.07999999821186066,0.23319999873638153
351,The Young Miner; or Tom Nelson in California,Children's Fiction,3.89,9,0.06199999898672104,0.18940000236034393,0.04839999973773956,0.10170000046491623,0.2150000035762787,0.09049999713897705,0.07769999653100967,0.2152000069618225
352,The Young Acrobat of the Great North American Circus,Children's Fiction,3.75,20,0.066600002348423,0.16670000553131104,0.04749999940395355,0.11479999870061874,0.1898999959230423,0.0892999991774559,0.0828000009059906,0.24230000376701355
353,The Telegraph Boy,Children's Fiction,3.5,30,0.042399998754262924,0.17589999735355377,0.04309999942779541,0.061000000685453415,0.211899995803833,0.06920000165700912,0.06960000097751617,0.32679998874664307
354,The Story of the Champions of the Round Table,Fantasy,3.92,345,0.08749999850988388,0.1256999969482422,0.0348999984562397,0.09880000352859497,0.19130000472068787,0.09740000218153,0.0414000004529953,0.3231000006198883
355,Betty Zane,Western,3.96,1,0.09870000183582306,0.13330000638961792,0.048700001090765,0.14830000698566437,0.18610000610351562,0.13050000369548798,0.06750000268220901,0.18690000474452972
356,The Cross-Cut,Western,4.15,92,0.0982000008225441,0.1527000069618225,0.05000000074505806,0.12060000002384186,0.16750000417232513,0.1168999969959259,0.07779999822378159,0.21639999747276306
357,The Hidden Children,Western,4.24,768,0.10199999809265137,0.1168999969959259,0.06319999694824219,0.1467999964952469,0.18240000307559967,0.11779999732971191,0.06129999831318855,0.20970000326633453
358,"Two Boys in Wyoming; A Tale of Adventure (Northwest Series, No. 3)",Western,3.75,4,0.09009999781847,0.1534000039100647,0.04390000179409981,0.16920000314712524,0.14830000698566437,0.11879999935626984,0.08060000091791153,0.195700004696846
359,UNDER WELLINGTON'S COMMAND,Historical Fiction,3.83,168,0.11580000072717667,0.148499995470047,0.037700001150369644,0.1623000055551529,0.14300000667572021,0.11029999703168869,0.05860000103712082,0.22380000352859497
360,Tome 1,Historical Fiction,4.42,1,0.0843999981880188,0.06830000132322311,0.05790000036358833,0.10029999911785126,0.10119999945163727,0.08560000360012054,0.10010000318288803,0.40220001339912415
361,WITH MOORE AT CORUNNA,Historical Fiction,3.91,131,0.11029999703168869,0.15489999949932098,0.03889999911189079,0.1437000036239624,0.1485999971628189,0.09570000320672989,0.06589999794960022,0.24199999868869781
362,THE MAN WITHOUT A COUNTRY,Historical Fiction,3.73,926,0.06109999865293503,0.17440000176429749,0.04039999842643738,0.09960000216960907,0.22220000624656677,0.1088000014424324,0.05860000103712082,0.23499999940395355
363,Eliza,Humor,4.23,1,0.06989999860525131,0.1736000031232834,0.05270000174641609,0.07320000231266022,0.21979999542236328,0.11230000108480453,0.06449999660253525,0.23409999907016754
364,AT THE POINT OF THE BAYONET,Historical Fiction,3.65,68,0.11010000109672546,0.14970000088214874,0.040300000458955765,0.14190000295639038,0.1420000046491623,0.10570000112056732,0.05620000138878822,0.2540999948978424
365,THE MAID OF MAIDEN LANE,Historical Fiction,3.33,6,0.061900001019239426,0.16030000150203705,0.04340000078082085,0.08320000022649765,0.2574000060558319,0.09950000047683716,0.051100000739097595,0.24320000410079956
366,Cordwood,Humor,4.13,246,0.06289999932050705,0.16030000150203705,0.05050000175833702,0.11100000143051147,0.2062000036239624,0.11710000038146973,0.06459999829530716,0.227400004863739
367,Comic History of England,Humor,3.22,85,0.11670000106096268,0.1111999973654747,0.06830000132322311,0.1543000042438507,0.14169999957084656,0.15060000121593475,0.045899998396635056,0.21140000224113464
368,Not That it Matters,Humor,3.91,113,0.05950000137090683,0.15360000729560852,0.042500000447034836,0.08649999648332596,0.24500000476837158,0.0957999974489212,0.06560000032186508,0.2515000104904175
